ticker,open,high,low,close,volume,vwap,timestamp,transactions,sma_close_20
TSLA,354.64,358.44,344.84,346.4,75208290.0,349.4639,2025-09-08 04:00:00+00:00,1108086,389.539
TSLA,443.45,445.539,429.0,438.97,84023458.0,435.1693,2025-10-22 04:00:00+00:00,1707313,390.318
TSLA,455.99,474.07,453.8,468.37,84594908.0,467.8441,2025-11-03 05:00:00+00:00,1844851,390.76349999999996
TSLA,452.05,466.3299,440.71,462.07,85572786.0,454.4559,2025-11-05 05:00:00+00:00,1712746,392.067
TSLA,441.52,445.0,433.12,444.72,74357960.0,439.7741,2025-09-30 04:00:00+00:00,1185786,397.004
TSLA,434.73,439.35,421.3101,428.75,77189889.0,431.0093,2025-10-16 04:00:00+00:00,1427110,397.3605
TSLA,439.6,449.6715,433.36,445.23,76515407.0,443.9142,2025-11-10 05:00:00+00:00,1670434,399.52250000000004
TSLA,329.22,331.37,314.6,323.9,77481768.0,321.4163,2025-08-20 04:00:00+00:00,1123164,395.9205
TSLA,426.79,434.2,417.86,429.24,72669438.0,426.9515,2025-10-14 04:00:00+00:00,1420223,395.25249999999994
TSLA,451.05,455.0607,439.61,440.1,72447738.0,445.0528,2025-10-30 04:00:00+00:00,1551347,401.252
TSLA,428.865,432.2199,416.56,416.85,90454509.0,424.741,2025-09-18 04:00:00+00:00,1366928,400.56450000000007
TSLA,425.5,441.4558,423.6,439.31,89331578.0,435.6068,2025-10-17 04:00:00+00:00,1598642,406.062
TSLA,437.57,441.33,425.23,438.69,71192128.0,434.7326,2025-10-08 04:00:00+00:00,1225772,411.07
TSLA,434.9,440.51,426.3301,435.15,71558185.0,434.2525,2025-10-15 04:00:00+00:00,1363118,410.8465
TSLA,350.55,356.33,346.07,347.79,72121679.0,351.5857,2025-09-10 04:00:00+00:00,1031117,410.90600000000006
TSLA,439.88,440.97,423.72,425.85,83422691.0,431.5138,2025-09-23 04:00:00+00:00,1287529,409.536
TSLA,446.75,458.0,443.6855,456.56,83135787.0,452.1028,2025-10-31 04:00:00+00:00,1499835,415.65950000000004
TSLA,436.54,443.13,411.45,413.49,112107870.0,423.3525,2025-10-10 04:00:00+00:00,2401435,414.121
TSLA,443.865,449.8,440.61,447.43,63650560.0,445.1347,2025-10-20 04:00:00+00:00,1362507,420.02700000000004
